configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
1090,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.1,0.8,0.3,0.7,0.6,0,0,6,50,200,3,30,30,5,1,69,38,5,1000,-2:-2,hex,crop,superfast,0,ssim,716055,9.07,0.11,0:01.52,602,147.64,421.02
110,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.3,1.2,4.8,0.5,0.9,0.2,2,0,4,35,200,4,21,50,5,4,67,18,4,1000,-1:-1,dia,crop,ultrafast,10,ssim,17027,3.38,0.14,0:00.71,493,336.03,8.17
1091,--aud,None,None,None,None,--weightb,2.0,1.5,1.4,0.8,0.3,0.6,0.1,2,0,2,5,270,4,27,30,3,2,66,28,4,2000,-2:-2,umh,show,faster,40,ssim,1314787,7.80,0.22,0:01.36,586,172.39,774.97
1092,None,None,None,--no-asm,--slow-firstpass,--weightb,3.0,1.6,1.2,2.6,0.2,0.6,0.0,3,2,14,10,230,3,25,50,4,3,65,18,6,2000,-2:-2,hex,crop,fast,40,psnr,25628,55.00,0.52,0:17.14,323,12.29,13.75
1093,None,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.1,1.1,2.8,0.3,0.7,0.2,1,1,12,40,280,2,28,0,5,3,60,28,5,1000,-1:-1,hex,crop,placebo,30,animation,9514176,59.70,0.16,0:10.28,582,20.57,5614.61
1094,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.2,1.4,1.4,0.6,0.9,0.3,3,0,10,5,290,4,23,0,3,1,63,48,3,1000,-1:-1,dia,show,ultrafast,0,psnr,22398341,1.96,0.10,0:00.52,396,638.08,13219.37
1095,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.1,1.4,4.4,0.3,0.8,0.3,0,2,16,15,240,1,22,40,3,4,64,48,3,1000,-2:-2,dia,show,veryfast,30,grain,218931,8.18,0.14,0:06.88,121,31.23,127.77
1096,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.3,1.0,2.6,0.6,0.7,0.2,0,1,14,0,250,0,29,50,3,2,69,18,4,1000,-2:-2,dia,crop,ultrafast,10,grain,24749,4.94,0.13,0:01.69,299,130.10,13.03
1097,--aud,None,None,--no-asm,None,--weightb,1.0,1.4,1.3,5.0,0.3,0.7,0.7,3,1,0,15,220,4,22,0,5,2,65,48,6,2000,1:1,dia,crop,superfast,10,grain,3659533,34.25,0.14,0:04.70,731,45.81,2158.98
1098,None,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.5,1.3,4.6,0.3,0.8,0.3,0,2,12,35,220,3,25,50,5,0,61,38,1,2000,-2:-2,umh,show,slow,0,animation,48902,69.13,0.39,0:15.71,442,13.40,27.41
1099,--aud,--constrained-intra,None,None,None,--no-weightb,1.5,1.2,1.0,3.2,0.4,0.6,0.2,0,2,10,20,200,3,22,30,3,3,66,18,4,2000,-2:-2,umh,crop,fast,10,ssim,1002441,15.29,0.26,0:03.24,478,66.66,589.97
1100,--aud,None,None,--no-asm,None,--no-weightb,0.0,1.5,1.0,4.6,0.6,0.8,0.7,1,1,4,40,250,4,23,20,3,3,67,28,6,1000,-2:-2,dia,show,superfast,30,animation,1665500,29.10,0.21,0:04.00,732,53.78,981.57
12,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.5,1.4,1.4,0.2,0.7,0.5,1,2,4,30,230,1,28,40,5,0,61,48,5,2000,-2:-2,hex,show,medium,30,ssim,154176,6.70,0.17,0:02.58,265,84.39,89.10
111,--aud,None,None,None,None,--weightb,2.5,1.6,1.2,2.4,0.5,0.9,0.7,2,0,12,5,280,1,23,30,3,2,63,48,3,1000,1:1,umh,crop,slow,30,ssim,1233034,19.41,0.13,0:03.16,617,68.59,726.71
1101,--aud,None,None,None,--slow-firstpass,--no-weightb,3.0,1.3,1.0,3.0,0.4,0.6,0.0,3,2,16,50,270,1,22,10,5,3,65,28,3,1000,-2:-2,dia,show,ultrafast,0,ssim,4935934,7.50,0.14,0:03.79,201,57.03,2911.91
1102,None,None,None,None,None,--no-weightb,1.5,1.1,1.0,4.8,0.5,0.8,0.2,2,0,16,25,220,2,23,40,3,3,64,28,6,1000,1:1,hex,crop,superfast,40,animation,257488,1.25,0.15,0:00.36,386,732.97,150.56
1103,None,None,None,None,--slow-firstpass,--weightb,3.0,1.4,1.3,4.4,0.4,0.9,0.1,0,0,8,35,250,3,29,40,4,2,69,18,1,2000,1:1,umh,show,superfast,30,psnr,237577,1.42,0.09,0:00.39,382,732.73,138.61
1104,None,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.0,1.2,2.6,0.5,0.6,0.1,3,1,14,5,240,1,26,50,4,3,67,18,4,2000,1:1,umh,show,slow,10,psnr,27817,31.23,0.16,0:08.88,353,23.85,14.75
1105,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.5,1.2,2.8,0.5,0.6,0.8,0,0,2,20,250,0,26,20,3,0,64,48,4,1000,1:1,dia,show,ultrafast,30,ssim,3344862,16.18,0.10,0:02.26,718,97.47,1972.46
1106,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.5,1.4,3.8,0.6,0.6,0.8,2,0,12,40,250,3,23,0,5,3,68,48,2,2000,1:1,hex,show,slow,10,ssim,10063672,15.46,0.17,0:02.31,676,95.63,5938.94
1107,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.5,1.2,4.8,0.2,0.6,0.3,0,0,10,10,290,0,23,50,3,2,62,38,4,1000,-1:-1,dia,crop,medium,30,animation,50583,18.55,0.13,0:05.01,372,42.58,28.78
1108,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.0,1.2,0.6,0.5,0.8,0.2,0,1,12,15,200,2,22,10,5,0,68,18,3,1000,-2:-2,dia,show,veryfast,30,ssim,5997448,6.06,0.18,0:01.26,492,183.93,3538.83
1109,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.6,1.2,4.4,0.2,0.7,0.5,1,1,2,45,290,1,22,40,3,0,66,28,6,1000,1:1,hex,show,superfast,40,grain,307104,13.08,0.14,0:03.31,398,64.84,179.49
1110,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.3,1.1,1.8,0.6,0.9,0.7,2,2,16,45,300,2,23,50,3,2,62,18,3,1000,-1:-1,hex,show,fast,0,psnr,25273,55.58,0.51,0:24.25,231,8.66,13.47
112,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.3,1.1,2.8,0.6,0.8,0.2,2,1,12,20,280,3,30,20,4,1,68,28,6,2000,-1:-1,dia,show,placebo,30,ssim,721556,18.57,0.22,0:02.86,656,76.22,424.81
1111,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.1,1.0,1.6,0.2,0.7,0.8,2,1,8,40,240,1,27,30,3,2,65,48,2,2000,-1:-1,dia,crop,veryslow,10,ssim,1314594,54.36,0.16,0:09.22,591,23.28,774.32
1112,--aud,None,None,None,--slow-firstpass,--weightb,1.0,1.0,1.3,1.2,0.4,0.9,0.0,0,0,0,45,230,0,24,40,4,3,68,48,2,1000,-2:-2,dia,show,placebo,40,animation,447383,5.90,0.07,0:00.91,654,257.65,263.03
1113,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.5,1.1,4.6,0.4,0.8,0.3,1,2,0,20,230,1,30,10,3,0,68,28,2,1000,1:1,hex,show,ultrafast,40,grain,9344568,15.28,0.14,0:02.28,676,97.74,5514.50
1114,None,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.5,1.1,4.6,0.4,0.9,0.9,0,0,14,50,230,0,27,10,4,0,61,48,4,2000,-2:-2,hex,show,ultrafast,40,psnr,5596883,20.44,0.11,0:02.92,702,74.66,3302.05
1115,None,None,None,None,--slow-firstpass,--no-weightb,1.5,1.5,1.2,2.6,0.3,0.9,0.1,0,0,16,10,240,3,30,10,3,3,60,18,1,1000,-1:-1,umh,crop,fast,40,grain,4747605,11.89,0.19,0:01.85,650,120.62,2801.15
1116,None,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.0,1.2,2.6,0.2,0.9,0.7,1,0,6,45,290,4,23,20,5,0,62,28,2,2000,-2:-2,dia,show,veryslow,40,grain,3244161,97.47,0.32,0:13.01,751,16.22,1913.76
1117,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.1,1.4,4.8,0.6,0.7,0.2,2,2,2,0,260,2,28,30,5,1,69,28,6,1000,-1:-1,hex,show,slower,0,ssim,516872,70.76,0.21,0:10.02,707,21.06,303.38
1118,None,None,None,--no-asm,None,--weightb,3.0,1.2,1.0,2.2,0.4,0.6,0.7,2,1,4,5,250,0,22,20,3,1,64,48,6,2000,1:1,dia,show,slow,10,grain,2065396,97.68,0.23,0:13.08,748,16.12,1217.63
1119,--aud,None,None,None,--slow-firstpass,--weightb,2.0,1.3,1.2,4.8,0.2,0.6,0.4,0,2,12,35,200,0,22,10,5,2,62,18,4,1000,1:1,hex,show,placebo,30,ssim,3702514,37.41,0.48,0:05.73,660,37.21,2183.86
1120,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.6,1.0,1.2,0.6,0.6,0.0,3,2,12,0,260,2,29,10,3,0,63,28,4,1000,-1:-1,umh,crop,slower,40,psnr,4343180,44.62,0.38,0:06.77,664,31.42,2562.05
113,--aud,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.3,3.2,0.6,0.8,0.8,2,1,16,25,260,0,20,50,5,3,64,28,1,1000,-2:-2,hex,crop,superfast,30,ssim,19637,7.67,0.17,0:02.88,272,75.41,10.02
1121,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.5,1.3,4.0,0.5,0.6,0.8,1,2,12,30,230,3,20,40,4,2,62,48,6,1000,-1:-1,umh,crop,ultrafast,40,ssim,244430,36.02,0.45,0:07.98,456,26.60,142.78
1122,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.4,1.1,1.0,0.6,0.8,0.2,3,2,14,0,290,1,29,20,3,4,60,38,6,1000,-1:-1,umh,crop,fast,10,ssim,1236117,23.79,0.16,0:07.40,323,28.95,728.23
1123,None,None,None,--no-asm,None,--no-weightb,1.5,1.2,1.3,1.8,0.3,0.8,0.9,1,0,8,15,270,4,26,20,4,4,60,18,2,1000,-2:-2,hex,crop,fast,30,psnr,2791644,57.98,0.20,0:07.75,750,27.37,1646.65
1124,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.5,1.1,1.4,4.6,0.2,0.7,0.4,1,2,16,20,210,1,27,10,3,2,67,28,5,1000,1:1,hex,show,slow,0,psnr,2603688,22.43,0.22,0:08.42,268,25.14,1535.35
1125,None,None,None,None,--slow-firstpass,--weightb,2.5,1.6,1.4,3.0,0.2,0.9,0.1,1,0,0,50,280,2,27,50,4,2,66,28,3,2000,-1:-1,umh,show,slower,40,ssim,89690,3.75,0.09,0:00.70,547,352.94,51.91
1126,--aud,--constrained-intra,None,None,None,--weightb,0.5,1.6,1.0,1.0,0.4,0.9,0.2,0,0,14,50,280,4,20,20,5,2,66,48,1,2000,-1:-1,hex,show,faster,10,grain,3027471,6.42,0.13,0:01.01,643,229.19,1785.24
1127,--aud,--constrained-intra,None,None,None,--no-weightb,1.0,1.1,1.4,0.4,0.3,0.9,0.2,2,1,12,30,300,0,26,30,4,4,66,48,6,1000,-2:-2,dia,show,ultrafast,30,grain,899293,2.73,0.12,0:00.57,500,449.11,529.21
1128,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.6,1.3,1.6,0.6,0.6,0.2,1,0,0,0,230,1,28,30,5,3,60,38,1,2000,-2:-2,dia,crop,superfast,0,ssim,1388490,1.48,0.09,0:00.36,434,795.14,818.53
1129,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.0,1.4,4.8,0.5,0.9,0.3,2,2,6,50,300,0,26,40,5,2,65,48,6,2000,-1:-1,umh,show,slow,40,animation,195281,122.37,0.32,0:17.03,720,12.36,113.56
1130,None,None,None,--no-asm,--slow-firstpass,--weightb,1.5,1.2,1.2,4.4,0.3,0.6,0.4,3,1,8,5,200,4,20,40,3,0,63,48,2,2000,1:1,umh,crop,faster,40,psnr,371464,49.86,0.29,0:06.92,724,30.80,218.16
114,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.0,1.3,1.0,5.0,0.4,0.8,0.5,0,1,2,35,260,2,23,10,3,1,63,28,3,2000,-2:-2,dia,show,slower,40,ssim,5022183,130.05,0.22,0:17.13,760,12.28,2963.23
1131,None,None,None,None,--slow-firstpass,--weightb,1.5,1.3,1.0,1.0,0.3,0.9,0.6,3,2,8,45,300,3,27,0,5,3,69,38,2,2000,-1:-1,dia,crop,placebo,10,psnr,8561520,13.46,0.14,0:02.04,666,109.48,5052.32
1132,--aud,None,None,None,None,--weightb,1.0,1.0,1.2,2.8,0.5,0.7,0.6,3,2,12,15,290,4,25,20,4,1,67,18,1,2000,-1:-1,dia,crop,placebo,10,ssim,2274383,27.55,0.52,0:04.53,619,47.34,1340.94
1133,None,None,None,None,--slow-firstpass,--weightb,0.5,1.0,1.3,4.4,0.5,0.6,0.9,1,0,4,10,210,0,28,30,3,2,63,18,4,1000,1:1,umh,show,placebo,0,grain,1385515,21.35,0.22,0:02.93,734,73.85,815.95
1134,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.0,1.4,3.4,0.2,0.6,0.0,2,2,10,45,240,3,23,10,5,0,66,18,5,1000,-2:-2,hex,show,ultrafast,40,grain,4491769,40.26,0.38,0:07.61,534,27.89,2649.58
1135,--aud,--constrained-intra,None,None,None,--weightb,0.0,1.5,1.2,2.4,0.4,0.7,0.9,2,2,6,0,240,2,24,20,4,0,65,18,5,2000,-1:-1,dia,show,veryslow,0,animation,2084782,23.49,0.18,0:03.58,660,60.27,1228.81
1136,--aud,None,None,--no-asm,None,--weightb,2.5,1.6,1.3,3.8,0.3,0.7,0.9,1,0,10,35,230,1,22,20,3,0,67,18,5,1000,-2:-2,dia,crop,fast,40,ssim,2784800,85.64,0.14,0:11.22,764,18.83,1642.62
1137,None,None,None,None,--slow-firstpass,--weightb,3.0,1.0,1.2,2.4,0.2,0.7,0.6,0,1,0,35,250,1,23,40,3,2,63,38,3,2000,-2:-2,umh,show,veryslow,40,animation,497195,6.18,0.09,0:01.04,603,217.54,292.43
1138,None,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.4,1.1,4.0,0.2,0.9,0.7,1,2,14,25,300,1,28,50,5,3,65,38,6,1000,1:1,hex,crop,fast,30,ssim,27585,46.79,0.15,0:29.34,159,7.15,14.91
1139,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.3,1.2,3.0,0.6,0.6,0.0,2,2,10,15,220,2,28,30,4,1,65,38,3,1000,-2:-2,umh,show,veryslow,30,grain,935065,144.57,0.37,0:24.73,585,8.50,550.21
1140,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.3,1.2,3.8,0.6,0.9,0.1,3,2,6,40,280,4,21,40,5,0,61,18,5,1000,-2:-2,dia,crop,ultrafast,40,grain,342039,20.03,0.40,0:04.18,488,51.09,200.32
115,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.0,4.8,0.6,0.9,0.5,2,2,0,35,250,4,22,50,4,1,65,38,4,2000,-2:-2,dia,show,slow,40,psnr,47368,17.21,0.14,0:02.42,716,91.24,26.92
1141,None,--constrained-intra,None,None,None,--no-weightb,3.0,1.2,1.4,0.6,0.2,0.8,0.1,0,1,14,20,210,4,23,30,3,4,63,48,6,2000,1:1,dia,crop,medium,30,grain,351942,11.88,0.23,0:01.92,630,115.63,206.68
1142,--aud,None,None,None,None,--weightb,1.5,1.6,1.4,1.0,0.5,0.7,0.3,0,1,14,0,290,3,22,0,3,4,67,18,6,1000,-2:-2,hex,crop,fast,0,grain,3356514,14.28,0.15,0:02.10,687,105.32,1980.13
1143,None,None,None,--no-asm,None,--no-weightb,0.0,1.2,1.2,0.8,0.6,0.8,0.8,3,1,16,25,270,4,28,0,4,3,60,48,2,1000,-1:-1,hex,crop,slower,40,grain,8601824,32.05,0.18,0:05.77,557,37.04,5076.11
1144,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.0,1.3,4.6,0.6,0.8,0.1,1,0,6,30,210,2,30,20,4,2,67,18,2,1000,1:1,hex,show,fast,0,grain,2139982,8.65,0.13,0:01.22,716,182.10,1261.48
1145,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.5,1.4,4.2,0.5,0.8,0.8,3,2,12,20,210,2,24,0,3,2,61,28,4,1000,-2:-2,umh,crop,placebo,0,animation,8536424,30.43,0.19,0:04.42,693,48.83,5037.52
1146,None,None,None,--no-asm,None,--weightb,2.5,1.0,1.3,1.8,0.2,0.9,0.3,3,0,10,35,290,3,29,0,4,2,61,28,5,2000,-2:-2,umh,show,faster,30,grain,8854807,64.26,0.17,0:10.62,606,20.02,5225.43
1147,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.3,1.0,3.6,0.2,0.7,0.4,3,1,8,0,290,3,24,0,5,3,64,48,5,1000,-2:-2,umh,show,ultrafast,10,ssim,11103674,4.88,0.14,0:00.88,566,287.20,6552.80
1148,None,None,None,None,None,--no-weightb,1.0,1.6,1.1,1.0,0.3,0.6,0.6,2,2,2,15,200,1,30,30,5,1,67,18,3,1000,-1:-1,dia,crop,medium,0,psnr,947912,7.95,0.14,0:01.80,449,123.55,557.72
1149,--aud,None,None,None,--slow-firstpass,--weightb,1.0,1.2,1.4,5.0,0.6,0.8,0.0,2,2,4,30,290,0,29,30,4,2,65,28,5,2000,-2:-2,dia,crop,superfast,40,grain,709532,3.74,0.22,0:01.10,358,210.74,417.21
1150,None,--constrained-intra,None,None,None,--weightb,2.5,1.0,1.4,1.0,0.3,0.9,0.5,1,1,2,20,280,0,30,0,4,0,65,18,2,2000,-2:-2,hex,crop,slow,10,grain,10006011,15.21,0.22,0:02.29,674,98.36,5904.91
116,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.5,1.3,1.0,1.0,0.6,0.7,0.9,0,0,14,50,270,3,25,0,3,3,65,38,5,2000,-2:-2,umh,show,superfast,30,psnr,11009272,6.67,0.12,0:01.10,613,214.50,6497.08
1151,--aud,None,None,None,--slow-firstpass,--no-weightb,1.0,1.2,1.1,2.8,0.3,0.9,0.1,3,0,14,20,240,1,21,0,5,4,69,48,5,2000,1:1,dia,show,slower,0,grain,8540101,19.94,0.22,0:02.94,684,74.33,5039.69
1152,--aud,None,None,None,None,--no-weightb,2.5,1.2,1.3,3.0,0.2,0.6,0.7,3,1,14,40,200,3,23,40,3,4,62,28,6,1000,-2:-2,hex,show,medium,30,grain,157878,8.83,0.18,0:01.66,542,134.08,92.08
1153,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.0,1.0,1.6,0.6,0.7,0.7,1,2,0,45,280,2,21,10,5,0,61,38,4,1000,1:1,hex,crop,superfast,0,animation,6647977,29.92,0.17,0:04.18,719,52.99,3922.88
1154,None,None,None,None,None,--no-weightb,3.0,1.2,1.2,1.6,0.5,0.7,0.7,3,1,16,20,290,4,26,0,3,4,64,38,3,1000,-1:-1,dia,show,medium,10,psnr,8662399,10.39,0.20,0:01.61,654,141.51,5111.86
1155,--aud,None,None,None,None,--no-weightb,2.0,1.6,1.3,3.6,0.6,0.9,0.4,2,0,0,40,270,1,22,30,3,3,65,28,1,1000,1:1,dia,crop,slow,0,animation,1570223,10.03,0.11,0:01.79,566,124.33,925.79
1156,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.1,1.1,4.4,0.4,0.6,0.1,2,2,4,50,290,3,29,10,4,0,64,18,1,1000,1:1,dia,crop,veryslow,10,ssim,4963767,100.69,0.30,0:14.23,709,14.79,2928.24
1157,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.5,1.2,5.0,0.5,0.8,0.0,0,2,8,50,290,2,30,0,5,3,66,48,4,1000,1:1,dia,crop,slow,40,grain,8611377,31.97,0.15,0:06.17,520,34.67,5081.75
1158,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.0,1.1,1.6,0.4,0.9,0.7,1,0,14,40,220,4,24,50,3,2,60,28,3,2000,-1:-1,hex,show,veryfast,40,grain,39563,1.91,0.21,0:00.62,339,398.20,22.28
1159,None,--constrained-intra,None,None,None,--weightb,1.5,1.6,1.3,2.0,0.3,0.9,0.3,0,2,4,50,240,2,25,50,4,4,68,38,6,1000,-1:-1,hex,crop,veryslow,10,animation,28528,5.47,0.21,0:01.99,285,111.51,14.95
1160,None,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.4,1.4,3.2,0.2,0.9,0.9,2,0,6,25,300,4,30,40,3,3,68,28,5,1000,-1:-1,umh,show,fast,10,grain,273555,72.85,0.19,0:10.17,717,20.86,159.75
117,None,--constrained-intra,None,--no-asm,None,--no-weightb,2.5,1.4,1.4,3.8,0.3,0.7,0.9,3,0,12,40,280,0,23,20,3,4,61,38,2,2000,-2:-2,dia,crop,veryslow,30,ssim,2873574,91.14,0.20,0:12.21,747,17.28,1695.02
1161,--aud,None,None,--no-asm,--slow-firstpass,--weightb,3.0,1.5,1.4,4.4,0.2,0.9,0.0,2,0,14,40,290,0,24,40,4,0,66,28,6,2000,-2:-2,dia,show,medium,30,psnr,141943,47.04,0.18,0:06.63,712,31.92,82.71
1162,None,--constrained-intra,None,None,None,--no-weightb,1.5,1.3,1.4,2.8,0.5,0.7,0.1,2,2,16,50,250,3,26,0,3,0,63,48,6,1000,1:1,hex,crop,veryslow,0,grain,3836155,18.91,0.19,0:02.77,689,78.77,2263.24
1163,None,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.4,1.3,4.2,0.5,0.7,0.4,2,2,10,25,300,0,29,10,5,0,60,18,3,2000,1:1,dia,crop,faster,10,animation,3836995,12.72,0.35,0:02.93,445,73.63,2263.03
1164,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.0,1.1,3.6,0.3,0.8,0.5,2,0,8,0,230,0,23,50,5,1,65,28,2,1000,-2:-2,umh,crop,veryfast,10,psnr,21793,8.85,0.17,0:02.29,394,96.30,11.23
1165,None,None,None,None,--slow-firstpass,--weightb,1.0,1.4,1.1,4.0,0.2,0.7,0.7,2,1,16,50,270,2,26,10,3,1,65,18,5,2000,-1:-1,umh,show,ultrafast,10,ssim,3876444,6.90,0.21,0:01.14,620,201.83,2286.46
1166,None,None,None,None,None,--weightb,0.0,1.0,1.0,1.0,0.4,0.7,0.8,2,1,16,50,300,4,24,50,5,0,68,28,6,1000,-1:-1,dia,show,superfast,30,animation,18886,1.59,0.21,0:00.55,328,453.78,9.68
1167,--aud,--constrained-intra,None,None,None,--no-weightb,2.5,1.0,1.2,1.0,0.2,0.9,0.6,3,1,6,20,270,4,23,0,3,2,68,18,6,2000,-1:-1,dia,show,veryfast,30,animation,8396005,4.07,0.11,0:00.79,530,316.74,4954.62
1168,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.3,1.2,0.4,0.9,0.0,3,1,8,25,220,4,26,0,4,1,68,48,5,2000,-2:-2,umh,crop,superfast,40,animation,8854473,71.63,0.16,0:10.07,712,20.97,5225.23
1169,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.0,5.0,0.4,0.6,0.1,0,2,0,25,300,1,20,40,4,3,61,28,1,2000,-2:-2,dia,show,medium,40,psnr,473417,13.30,0.08,0:02.82,473,76.98,278.39
1170,None,None,None,None,None,--weightb,2.0,1.0,1.0,5.0,0.3,0.7,0.4,1,1,8,25,270,1,23,40,4,1,64,18,3,2000,-2:-2,hex,show,veryslow,0,ssim,212286,6.51,0.16,0:01.55,428,143.44,123.60
118,None,None,None,None,--slow-firstpass,--no-weightb,2.0,1.6,1.0,3.0,0.6,0.7,0.5,1,1,16,35,230,2,27,10,4,3,61,18,3,2000,1:1,umh,crop,superfast,40,animation,5565474,5.41,0.13,0:00.92,601,254.09,3283.39
1171,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.6,1.1,3.8,0.5,0.7,0.3,1,0,10,0,280,3,27,20,5,2,68,48,5,1000,-1:-1,dia,show,medium,40,grain,3001278,106.79,0.25,0:14.00,764,15.06,1770.40
1172,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.5,1.3,1.3,4.4,0.4,0.7,0.3,2,2,2,15,290,1,28,10,5,4,69,18,1,2000,-2:-2,hex,show,ultrafast,10,ssim,11262296,6.01,0.10,0:01.04,587,231.74,6645.87
1173,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.1,1.2,1.4,0.3,0.8,0.5,3,0,12,45,250,2,21,20,3,0,69,38,1,1000,1:1,hex,crop,placebo,40,psnr,2863628,70.52,0.17,0:09.56,738,22.11,1689.15
1174,None,None,None,--no-asm,None,--weightb,3.0,1.3,1.0,3.6,0.2,0.7,0.5,2,2,10,45,300,3,25,10,3,3,61,38,5,2000,-1:-1,hex,show,veryslow,10,psnr,3493002,148.23,0.38,0:22.17,670,9.48,2060.00
1175,--aud,None,None,None,--slow-firstpass,--no-weightb,1.5,1.3,1.0,1.4,0.4,0.8,0.2,2,0,8,15,220,3,30,20,3,2,60,28,6,2000,-1:-1,hex,show,superfast,30,animation,1925194,2.34,0.13,0:00.50,490,521.85,1134.72
1176,--aud,--constrained-intra,None,None,None,--no-weightb,0.5,1.0,1.0,3.8,0.3,0.8,0.0,2,1,10,10,240,2,21,20,3,3,67,48,6,1000,-2:-2,dia,show,veryslow,0,ssim,1074825,18.81,0.13,0:02.76,685,78.83,632.78
1177,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.2,1.1,3.2,0.5,0.6,0.0,2,2,12,45,270,3,20,30,3,0,64,28,1,2000,1:1,umh,crop,slower,40,grain,1285720,133.41,0.52,0:21.35,627,9.84,757.37
1178,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.0,1.0,1.3,1.6,0.2,0.8,0.2,3,0,6,5,300,1,21,20,3,1,67,18,1,1000,-2:-2,umh,crop,faster,30,grain,3067833,7.90,0.15,0:01.24,649,184.71,1809.68
1179,None,--constrained-intra,None,None,--slow-firstpass,--weightb,0.0,1.0,1.0,2.2,0.5,0.6,0.1,3,2,6,40,270,3,27,10,4,3,61,18,3,1000,-1:-1,umh,show,faster,30,ssim,4501767,15.46,0.25,0:02.64,595,82.50,2655.41
1180,--aud,None,None,--no-asm,None,--no-weightb,3.0,1.5,1.0,1.2,0.6,0.8,0.9,2,2,2,25,250,2,29,40,3,2,69,48,2,1000,-2:-2,dia,show,medium,40,animation,381987,38.05,0.22,0:08.04,475,26.34,223.79
119,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.1,1.3,2.4,0.6,0.8,0.7,2,2,2,35,280,1,21,50,4,0,61,18,3,1000,-1:-1,umh,show,veryfast,10,animation,20969,12.87,0.19,0:07.31,178,29.06,10.44
