,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_826,-0.58,-0.03,-0.1,-0.07,-0.02,-0.18,0.01,-0.09,0.15,-0.16,-0.0,-0.17,0.02,-0.04,-0.06,0.06,0.05,0.07,0.01,0.11,-0.47,-0.19
video_827,-0.42,-0.03,-0.06,-0.03,-0.06,-0.29,-0.02,-0.05,0.14,-0.18,-0.05,-0.01,-0.04,-0.04,0.06,-0.03,-0.21,0.0,0.02,0.03,0.28,-0.42
video_828,-0.15,0.06,-0.14,-0.1,-0.06,-0.38,-0.02,-0.07,0.07,-0.22,-0.07,0.0,-0.03,-0.1,0.14,0.02,-0.26,0.11,-0.01,0.09,0.12,-0.41
video_829,-0.52,-0.02,-0.06,-0.03,-0.03,-0.2,0.02,-0.09,0.12,-0.13,-0.02,-0.19,0.02,-0.01,0.01,0.03,0.01,0.02,-0.01,0.06,-0.57,-0.19
video_830,-0.21,0.02,-0.09,-0.03,-0.06,-0.26,-0.0,-0.06,0.06,-0.16,-0.05,-0.1,-0.04,-0.14,0.12,0.02,-0.22,0.03,-0.01,0.08,-0.48,-0.1
video_831,-0.15,0.03,-0.07,-0.04,-0.08,-0.26,-0.0,-0.04,0.04,-0.14,-0.08,-0.02,-0.05,-0.03,0.13,-0.01,-0.16,0.03,-0.0,0.05,-0.27,-0.47
video_832,-0.32,0.02,-0.06,-0.02,-0.06,-0.27,0.0,-0.03,0.08,-0.13,-0.04,-0.02,-0.04,-0.06,0.05,-0.03,-0.15,0.02,0.03,0.02,0.76,-0.54
video_833,-0.34,-0.0,-0.1,-0.06,-0.02,-0.18,0.0,-0.07,0.12,-0.28,-0.0,-0.07,-0.01,-0.05,-0.07,0.03,-0.01,0.11,0.04,0.07,0.26,-0.62
video_834,-0.18,0.07,-0.11,-0.05,-0.08,-0.38,-0.01,-0.06,0.12,-0.2,-0.07,-0.02,-0.06,-0.13,0.15,-0.01,-0.33,0.05,-0.0,0.07,0.21,-0.37
video_835,-0.14,-0.02,-0.14,-0.09,-0.05,0.04,-0.03,-0.07,0.07,-0.31,0.0,-0.06,-0.05,-0.16,-0.09,0.05,0.0,0.21,0.02,0.17,0.04,-0.6
video_836,-0.49,-0.0,-0.09,-0.06,-0.05,-0.42,0.0,-0.07,0.1,-0.17,-0.05,-0.01,-0.04,0.03,0.13,-0.01,-0.12,0.04,0.0,0.03,0.03,-0.33
video_837,-0.11,0.01,-0.05,0.01,-0.09,-0.26,-0.02,-0.05,0.07,-0.15,-0.07,-0.06,-0.09,-0.04,0.24,-0.04,-0.4,0.04,-0.01,0.1,-0.07,-0.46
video_838,-0.23,0.03,-0.08,-0.01,-0.08,-0.33,0.03,-0.05,0.16,-0.19,-0.06,-0.03,-0.04,-0.12,0.01,-0.01,-0.2,0.03,0.03,0.03,0.38,-0.53
video_839,-0.14,0.05,-0.08,-0.02,-0.06,-0.3,0.02,-0.05,0.16,-0.24,-0.05,-0.02,-0.04,-0.14,0.02,-0.01,-0.23,0.04,0.01,0.03,0.49,-0.54
video_840,-0.09,0.1,-0.11,-0.06,-0.06,-0.38,-0.02,-0.06,0.09,-0.2,-0.08,0.0,-0.06,-0.11,0.17,-0.0,-0.36,0.04,-0.01,0.06,0.37,-0.45
video_841,-0.38,0.03,-0.09,-0.01,-0.08,-0.35,0.03,-0.08,0.22,-0.16,-0.04,-0.13,-0.09,-0.14,0.03,-0.01,-0.19,-0.0,0.04,0.06,0.21,-0.34
video_842,-0.41,0.02,-0.1,-0.05,-0.06,-0.27,0.01,-0.08,0.14,-0.15,-0.03,-0.08,0.0,-0.15,0.02,-0.0,-0.11,0.04,-0.05,0.07,-0.53,0.25
video_843,-0.19,0.06,-0.12,-0.07,-0.06,-0.37,-0.01,-0.07,0.11,-0.21,-0.07,-0.05,-0.06,-0.09,0.11,-0.0,-0.27,0.04,-0.01,0.06,0.11,-0.38
video_844,-0.23,-0.03,-0.12,-0.09,-0.07,-0.06,-0.01,-0.09,0.18,-0.14,-0.04,-0.09,-0.04,-0.08,-0.2,0.05,-0.02,0.15,-0.0,0.15,-0.51,-0.23
video_845,-0.31,0.02,-0.08,-0.01,-0.08,-0.33,0.03,-0.08,0.15,-0.14,-0.03,-0.15,-0.08,-0.18,0.04,-0.02,-0.23,-0.01,0.01,0.04,0.11,-0.28
video_846,-0.11,0.09,-0.13,-0.07,-0.07,-0.4,-0.01,-0.07,0.1,-0.24,-0.08,-0.04,-0.08,-0.15,0.19,0.02,-0.37,0.07,-0.01,0.08,0.12,-0.26
video_847,-0.25,0.01,-0.09,-0.03,-0.07,-0.32,0.03,-0.08,0.18,-0.1,-0.03,-0.11,-0.05,-0.19,0.03,-0.01,-0.17,0.02,-0.02,0.05,0.01,-0.38
video_848,-0.23,0.02,-0.07,-0.02,-0.06,-0.3,-0.01,-0.04,0.18,-0.17,-0.06,-0.03,-0.11,-0.04,0.05,-0.04,-0.22,0.02,0.03,0.02,0.43,-0.57
video_849,-0.26,0.01,-0.07,-0.03,-0.08,-0.3,0.01,-0.05,0.05,-0.17,-0.06,-0.08,-0.05,-0.11,0.18,0.01,-0.2,0.02,-0.01,0.04,-0.32,-0.24
video_850,-0.08,0.08,-0.11,-0.06,-0.07,-0.38,-0.02,-0.06,0.08,-0.21,-0.09,-0.0,-0.08,-0.11,0.17,0.0,-0.38,0.06,-0.01,0.07,0.12,-0.35
video_851,-0.19,0.02,-0.1,-0.05,-0.06,-0.27,-0.02,-0.05,0.17,-0.16,-0.06,-0.01,-0.08,-0.06,-0.03,-0.02,-0.2,0.04,0.02,0.04,0.54,-0.55
video_852,-0.25,0.03,-0.1,-0.02,-0.07,-0.34,0.04,-0.08,0.17,-0.16,-0.03,-0.12,-0.06,-0.2,0.04,-0.0,-0.2,0.01,0.0,0.04,0.12,-0.36
video_853,-0.32,0.04,-0.13,-0.09,-0.11,-0.46,0.01,-0.08,0.1,-0.21,-0.09,-0.01,-0.03,-0.08,0.28,0.02,-0.23,0.07,0.01,0.1,-0.21,-0.09
video_854,-0.08,-0.0,-0.06,-0.02,-0.06,-0.24,-0.02,-0.05,0.06,-0.15,-0.05,-0.06,-0.07,-0.14,0.14,-0.0,-0.37,0.05,-0.04,0.1,-0.22,-0.29
video_855,-0.07,0.06,-0.11,-0.05,-0.08,-0.27,-0.03,-0.07,0.11,-0.19,-0.06,-0.07,-0.09,-0.12,0.07,-0.0,-0.34,0.08,-0.01,0.12,0.19,-0.46
video_856,-0.16,0.04,-0.09,-0.03,-0.06,-0.37,-0.01,-0.05,0.1,-0.17,-0.09,0.0,-0.07,-0.08,0.13,-0.01,-0.34,0.02,0.0,0.04,0.27,-0.44
video_857,-0.07,0.1,-0.12,-0.07,-0.05,-0.33,-0.04,-0.06,0.09,-0.23,-0.08,-0.02,-0.1,-0.08,0.11,-0.0,-0.38,0.07,0.0,0.09,0.29,-0.42
video_858,-0.2,-0.06,-0.13,-0.03,-0.08,-0.16,0.07,-0.09,0.32,-0.09,-0.08,-0.26,-0.17,-0.17,-0.22,0.05,-0.05,0.1,-0.02,0.1,-0.31,-0.13
video_859,-0.19,0.0,-0.06,-0.02,-0.08,-0.27,0.04,-0.07,0.11,-0.1,-0.05,-0.09,-0.05,-0.15,0.15,0.0,-0.16,0.02,-0.03,0.02,-0.47,-0.2
video_860,-0.09,0.05,-0.07,0.02,-0.09,-0.24,0.02,-0.11,0.16,-0.12,-0.06,-0.04,-0.17,-0.23,0.34,-0.02,-0.42,0.05,-0.02,0.06,0.32,-0.47
video_861,-0.33,-0.07,-0.05,-0.04,-0.06,-0.24,0.0,-0.03,0.07,-0.1,-0.09,0.0,0.0,0.06,0.14,0.01,-0.09,-0.04,-0.0,0.02,-0.69,0.05
video_862,-0.19,-0.01,-0.03,0.01,-0.11,-0.21,0.02,-0.03,0.05,-0.06,-0.11,-0.06,-0.05,0.14,0.15,-0.01,-0.08,-0.05,-0.05,0.02,-0.66,-0.19
video_863,-0.12,0.02,-0.03,-0.02,-0.07,-0.15,-0.02,-0.02,0.05,-0.06,-0.05,-0.07,-0.08,-0.01,0.07,-0.03,-0.17,0.03,-0.03,0.1,-0.82,0.17
video_864,-0.17,0.04,-0.07,-0.03,-0.08,-0.28,-0.01,-0.04,0.14,-0.13,-0.07,-0.02,-0.07,-0.06,0.06,-0.03,-0.26,-0.0,0.02,0.02,0.6,-0.59
video_865,-0.41,0.02,-0.07,-0.03,-0.11,-0.13,0.01,-0.04,0.12,-0.09,-0.05,-0.09,-0.03,-0.03,0.11,0.02,-0.12,-0.02,0.04,0.02,-0.64,-0.03
video_866,-0.1,0.07,-0.08,-0.04,-0.05,-0.31,-0.01,-0.04,0.1,-0.16,-0.06,-0.02,-0.07,-0.07,0.06,-0.03,-0.26,0.03,-0.0,0.04,0.58,-0.59
video_867,-0.11,0.04,-0.07,-0.02,-0.09,-0.31,-0.01,-0.04,0.08,-0.17,-0.08,-0.07,-0.06,0.01,0.15,-0.04,-0.26,-0.0,0.01,0.06,0.12,-0.6
video_868,-0.13,0.11,-0.15,-0.11,-0.06,-0.44,-0.02,-0.07,0.11,-0.25,-0.09,-0.01,-0.05,-0.11,0.17,0.02,-0.34,0.09,-0.03,0.1,0.3,-0.3
video_869,-0.15,0.02,-0.06,-0.03,-0.08,-0.27,-0.01,-0.04,0.04,-0.2,-0.08,-0.04,-0.04,-0.02,0.17,-0.0,-0.21,0.02,-0.01,0.05,-0.45,-0.23
video_870,-0.24,0.07,-0.09,-0.04,-0.09,-0.29,-0.01,-0.06,0.12,-0.16,-0.06,-0.03,-0.05,-0.15,0.15,-0.02,-0.32,0.03,-0.02,0.04,0.35,-0.45
video_871,-0.22,0.09,-0.14,-0.11,-0.05,-0.47,-0.01,-0.07,0.09,-0.25,-0.08,-0.0,-0.05,-0.08,0.18,0.02,-0.26,0.09,-0.01,0.09,0.27,-0.29
video_872,-0.26,0.0,-0.08,-0.05,-0.09,-0.31,-0.02,-0.05,0.17,-0.14,-0.08,0.01,-0.1,-0.05,0.17,-0.02,-0.31,0.03,0.03,0.01,0.54,-0.48
video_873,-0.13,0.04,-0.09,-0.06,-0.07,-0.4,-0.02,-0.05,0.08,-0.2,-0.08,-0.02,-0.07,-0.03,0.18,-0.02,-0.31,0.08,-0.01,0.07,0.53,-0.53
video_874,-0.13,0.09,-0.12,-0.08,-0.08,-0.36,-0.02,-0.07,0.11,-0.24,-0.09,-0.01,-0.07,-0.11,0.18,-0.01,-0.41,0.11,-0.02,0.12,0.16,-0.29
video_875,-0.1,-0.04,-0.15,-0.08,-0.09,-0.17,-0.04,-0.09,0.17,-0.14,-0.08,-0.08,-0.03,-0.04,-0.01,0.04,-0.15,0.16,0.03,0.14,-0.35,-0.45
video_876,-0.44,-0.0,-0.14,-0.08,-0.06,-0.16,0.02,-0.1,0.23,-0.14,-0.03,-0.1,-0.02,-0.18,-0.12,0.03,0.01,0.11,0.0,0.1,-0.2,-0.28
video_877,-0.58,-0.01,-0.04,-0.02,-0.08,-0.22,0.01,-0.05,0.11,-0.09,-0.02,-0.01,0.01,-0.07,-0.01,-0.02,-0.05,0.02,0.02,0.0,0.44,-0.48
video_878,-0.18,0.02,-0.08,-0.02,-0.09,-0.32,0.01,-0.06,0.1,-0.14,-0.07,-0.05,-0.07,-0.13,0.2,-0.01,-0.32,0.02,-0.01,0.05,-0.15,-0.29
video_879,-0.4,-0.05,-0.05,-0.02,-0.06,-0.26,0.02,-0.05,0.12,-0.12,-0.05,-0.08,-0.04,-0.06,0.13,0.0,-0.09,0.0,-0.02,0.02,-0.55,-0.08
video_880,-0.12,0.05,-0.06,-0.0,-0.1,-0.32,-0.03,-0.05,0.07,-0.2,-0.1,-0.02,-0.1,-0.1,0.19,-0.02,-0.46,0.02,-0.0,0.07,0.11,-0.27
video_881,-0.17,0.04,-0.07,-0.03,-0.08,-0.3,-0.01,-0.05,0.14,-0.13,-0.07,-0.02,-0.09,-0.06,0.08,-0.03,-0.27,0.0,0.03,0.02,0.48,-0.59
video_882,-0.25,-0.02,-0.03,0.04,-0.07,-0.29,0.01,-0.06,0.1,-0.23,-0.09,-0.09,-0.11,-0.04,0.07,-0.02,-0.31,0.01,0.02,0.05,0.1,-0.41
video_883,-0.13,0.06,-0.1,-0.06,-0.09,-0.38,-0.02,-0.06,0.07,-0.25,-0.12,-0.01,-0.09,-0.08,0.28,-0.02,-0.43,0.08,-0.03,0.09,0.03,-0.23
video_884,-0.38,0.02,-0.07,-0.04,-0.07,-0.25,0.02,-0.06,0.14,-0.1,-0.07,-0.08,-0.02,-0.09,0.07,-0.01,-0.09,0.01,-0.01,0.04,-0.7,0.35
video_885,-0.29,0.04,-0.07,-0.04,-0.08,-0.23,-0.01,-0.04,0.13,-0.11,-0.04,-0.02,-0.05,-0.09,0.06,-0.02,-0.2,0.01,0.0,0.01,0.44,-0.59
video_886,-0.21,0.05,-0.07,-0.03,-0.07,-0.25,-0.02,-0.05,0.15,-0.13,-0.06,-0.01,-0.09,-0.05,0.08,-0.03,-0.25,0.01,0.01,0.02,0.59,-0.61
video_887,-0.29,-0.01,-0.07,-0.04,-0.11,-0.28,-0.0,-0.04,0.16,-0.1,-0.08,-0.01,-0.08,-0.05,0.06,-0.03,-0.21,0.02,0.07,-0.0,0.65,-0.55
video_888,-0.19,0.05,-0.08,-0.03,-0.08,-0.29,-0.0,-0.07,0.11,-0.16,-0.08,-0.02,-0.09,-0.12,0.19,-0.0,-0.36,0.03,-0.01,0.05,-0.17,-0.2
video_889,-0.12,0.08,-0.12,-0.07,-0.08,-0.39,-0.02,-0.07,0.09,-0.22,-0.09,0.0,-0.06,-0.14,0.22,0.01,-0.41,0.08,-0.02,0.09,0.01,-0.18
video_890,-0.27,0.03,-0.08,-0.03,-0.08,-0.25,-0.0,-0.05,0.1,-0.13,-0.06,-0.05,-0.05,-0.13,0.17,0.0,-0.23,0.02,-0.02,0.04,-0.33,-0.23
video_891,-0.35,0.01,-0.05,0.01,-0.16,-0.31,-0.05,0.02,-0.04,-0.2,-0.11,0.01,-0.09,0.07,0.19,-0.02,-0.18,-0.07,0.21,-0.01,-0.16,0.27
video_892,-0.55,-0.0,-0.07,-0.02,-0.08,-0.33,0.07,-0.06,0.23,-0.07,-0.04,-0.04,-0.04,0.08,-0.02,-0.03,0.03,-0.06,0.06,-0.01,0.54,-0.46
video_893,-0.18,0.08,-0.13,-0.09,-0.08,-0.36,-0.03,-0.07,0.11,-0.23,-0.09,-0.03,-0.03,-0.19,0.19,0.01,-0.38,0.1,-0.03,0.11,-0.02,-0.1
video_894,-0.25,0.06,-0.08,-0.03,-0.08,-0.25,-0.01,-0.06,0.13,-0.14,-0.06,-0.05,-0.07,-0.14,0.13,-0.01,-0.3,0.02,-0.01,0.03,0.3,-0.48
video_895,-0.29,0.02,-0.06,-0.03,-0.08,-0.19,-0.01,-0.04,0.13,-0.12,-0.04,-0.03,-0.07,-0.03,-0.03,-0.03,-0.13,0.02,0.06,0.01,0.7,-0.64
video_896,-0.08,0.05,-0.07,-0.02,-0.08,-0.31,-0.01,-0.05,0.11,-0.14,-0.08,-0.04,-0.08,-0.02,0.12,-0.03,-0.35,0.01,-0.01,0.06,0.31,-0.58
video_897,-0.41,0.07,-0.09,-0.03,0.01,-0.57,0.04,-0.04,0.12,-0.14,-0.12,-0.01,0.37,0.0,0.14,-0.04,-0.1,-0.03,0.06,-0.0,0.54,-0.26
video_898,-0.2,0.09,-0.1,-0.05,-0.08,-0.41,-0.01,-0.03,0.06,-0.17,-0.09,-0.03,-0.06,-0.09,0.21,0.0,-0.22,-0.03,0.02,0.02,-0.25,-0.15
video_899,-0.45,0.03,-0.06,-0.01,-0.08,-0.35,0.01,-0.07,0.14,-0.14,-0.06,-0.08,-0.05,-0.12,0.12,-0.0,-0.26,0.03,-0.04,0.07,-0.32,0.11
video_900,-0.24,0.06,-0.11,-0.08,-0.07,-0.39,0.0,-0.07,0.11,-0.23,-0.09,-0.04,-0.04,-0.12,0.15,0.02,-0.29,0.03,-0.03,0.06,0.06,-0.24
video_901,-0.25,0.02,-0.11,-0.02,-0.13,-0.37,0.05,-0.11,0.28,-0.14,-0.08,-0.18,-0.13,-0.25,0.23,-0.01,-0.31,0.05,-0.04,0.08,-0.12,0.09
video_902,-0.25,0.04,-0.09,-0.06,-0.06,-0.38,-0.02,-0.04,0.1,-0.17,-0.08,-0.01,-0.04,-0.1,0.04,0.02,-0.31,0.0,-0.05,0.04,-0.2,0.07
video_903,-0.11,0.1,-0.14,-0.1,-0.07,-0.47,-0.02,-0.05,0.09,-0.28,-0.11,0.01,-0.06,-0.06,0.17,0.02,-0.35,0.09,-0.02,0.08,0.18,-0.25
video_904,-0.19,0.07,-0.12,-0.06,-0.07,-0.38,0.0,-0.06,0.08,-0.19,-0.09,-0.06,-0.02,-0.19,0.21,0.02,-0.27,0.05,-0.03,0.06,-0.42,0.14
video_905,-0.61,0.04,-0.08,-0.01,-0.12,-0.36,0.06,-0.07,0.31,-0.11,-0.05,-0.13,-0.05,-0.21,0.14,0.02,-0.19,0.01,0.01,0.07,-0.01,0.04
video_906,-0.15,0.03,-0.08,-0.03,-0.07,-0.3,-0.01,-0.05,0.08,-0.15,-0.08,-0.05,-0.05,-0.11,0.08,-0.01,-0.36,0.04,-0.01,0.1,-0.19,-0.21
video_907,-0.15,0.02,-0.04,0.02,-0.09,-0.32,0.01,-0.05,0.13,-0.19,-0.11,-0.02,-0.16,-0.05,0.32,-0.04,-0.38,-0.01,-0.01,-0.01,-0.18,-0.14
video_908,-0.67,-0.01,-0.08,-0.03,-0.1,-0.32,0.05,-0.08,0.22,-0.15,-0.06,-0.07,-0.03,-0.06,-0.0,0.01,-0.09,0.05,0.06,0.05,0.13,-0.22
video_909,-0.14,0.07,-0.1,-0.04,-0.09,-0.42,-0.01,-0.06,0.11,-0.25,-0.11,-0.02,-0.11,-0.04,0.23,-0.02,-0.42,0.06,-0.01,0.08,0.3,-0.34
video_910,-0.7,0.11,-0.05,-0.03,-0.02,-0.4,-0.01,-0.01,0.12,-0.11,-0.06,-0.02,0.03,0.09,0.1,0.01,-0.18,-0.03,0.03,-0.02,-0.32,0.1
video_911,-0.38,0.06,-0.12,-0.05,-0.08,-0.41,0.02,-0.09,0.19,-0.21,-0.08,-0.04,-0.08,-0.07,0.11,0.01,-0.23,0.04,-0.01,0.07,0.14,-0.27
video_912,-0.32,-0.0,-0.04,-0.09,-0.15,0.07,0.03,0.03,0.15,-0.03,-0.13,0.02,-0.05,-0.05,-0.92,0.02,0.16,0.19,0.51,0.1,-0.01,0.61
video_913,-0.17,0.12,-0.16,-0.11,-0.08,-0.51,-0.02,-0.08,0.09,-0.28,-0.11,-0.0,-0.07,-0.08,0.27,0.01,-0.35,0.1,-0.03,0.09,0.32,-0.18
video_914,-0.55,-0.03,-0.09,-0.05,-0.06,-0.34,0.08,-0.09,0.2,-0.12,-0.08,-0.22,-0.01,0.01,-0.1,0.01,0.07,-0.02,0.03,0.03,-0.27,-0.2
video_915,-0.29,0.1,-0.14,-0.09,-0.07,-0.47,0.02,-0.07,0.15,-0.22,-0.12,-0.03,-0.03,-0.03,0.1,-0.01,-0.22,0.02,0.01,0.05,0.4,-0.3
video_916,-0.54,-0.01,-0.06,-0.03,-0.12,-0.14,0.08,-0.07,0.2,-0.02,-0.04,-0.06,-0.05,-0.1,-0.15,0.03,0.1,0.06,0.14,0.07,-0.54,0.82
video_917,-0.5,-0.02,-0.03,-0.04,-0.05,-0.13,0.01,-0.05,0.08,-0.08,-0.07,-0.07,-0.01,-0.1,-0.07,-0.04,-0.05,0.01,0.02,0.02,-0.63,0.41
video_918,-0.33,0.05,-0.12,-0.09,-0.09,-0.35,0.02,-0.09,0.21,-0.22,-0.1,-0.11,-0.08,-0.11,0.17,0.0,-0.21,-0.04,-0.01,0.05,-0.15,-0.01
video_919,-0.22,0.04,-0.09,-0.07,-0.05,-0.27,-0.03,-0.07,0.06,-0.25,-0.08,-0.02,-0.01,-0.16,0.16,0.02,-0.26,0.04,-0.06,0.08,-0.37,0.05
video_920,-0.13,0.08,-0.13,-0.07,-0.08,-0.44,-0.01,-0.06,0.13,-0.23,-0.1,-0.0,-0.09,-0.09,0.14,-0.01,-0.37,0.09,-0.01,0.09,0.43,-0.31
video_921,-0.12,0.08,-0.1,-0.04,-0.1,-0.41,0.0,-0.07,0.22,-0.16,-0.11,-0.04,-0.14,-0.03,0.2,-0.03,-0.36,0.01,-0.0,0.05,0.43,-0.42
video_922,-0.23,0.01,-0.1,-0.02,-0.07,-0.31,0.06,-0.07,0.19,-0.14,-0.05,-0.2,-0.05,-0.21,0.12,0.01,-0.13,0.0,-0.04,0.06,-0.65,0.54
video_923,-0.28,0.01,-0.08,-0.04,-0.06,-0.26,0.02,-0.08,0.15,-0.12,-0.04,-0.18,0.0,-0.1,0.03,0.02,-0.21,-0.01,-0.05,0.07,-0.59,0.2
video_924,-0.22,0.1,-0.15,-0.11,-0.05,-0.47,-0.01,-0.08,0.09,-0.26,-0.11,0.02,-0.05,-0.06,0.26,0.04,-0.31,0.07,-0.01,0.06,-0.03,-0.11
video_925,-0.12,0.07,-0.1,-0.05,-0.05,-0.34,-0.03,-0.05,0.11,-0.19,-0.09,-0.02,-0.1,-0.02,0.07,-0.03,-0.29,0.04,0.03,0.04,0.54,-0.56
video_926,-0.36,0.01,-0.06,0.03,-0.1,-0.24,0.07,-0.07,0.13,-0.21,-0.09,-0.2,-0.13,-0.12,0.34,0.0,-0.3,0.01,-0.02,0.02,-0.39,0.09
video_927,-0.41,-0.06,-0.06,-0.02,-0.09,-0.11,0.1,-0.07,0.18,-0.03,-0.06,-0.26,-0.06,-0.08,-0.2,0.01,0.21,0.01,0.08,0.04,-0.81,0.49
video_928,-0.14,0.01,-0.05,0.01,-0.08,-0.3,-0.01,-0.05,0.13,-0.11,-0.08,-0.05,-0.08,-0.03,0.08,-0.07,-0.31,-0.01,0.03,0.03,0.71,-0.55
video_929,-0.1,0.07,-0.11,-0.08,-0.05,-0.39,-0.03,-0.05,0.06,-0.23,-0.08,-0.0,-0.05,-0.07,0.16,-0.01,-0.34,0.06,-0.02,0.08,0.13,-0.37
video_930,-0.09,0.04,-0.08,-0.03,-0.09,-0.41,-0.02,-0.05,0.09,-0.18,-0.09,-0.05,-0.06,0.0,0.13,-0.03,-0.37,-0.01,-0.0,0.08,0.25,-0.41
video_931,-0.3,-0.01,-0.07,-0.06,-0.13,-0.27,-0.01,-0.04,0.09,-0.27,-0.04,-0.03,-0.03,-0.03,0.1,0.01,-0.12,0.05,-0.01,0.03,-0.02,-0.44
video_932,-0.28,0.05,-0.15,-0.11,-0.05,-0.22,-0.02,-0.08,0.11,-0.22,-0.04,0.01,-0.01,-0.17,0.04,0.06,-0.15,0.13,-0.02,0.11,-0.2,-0.27
video_933,-0.13,0.07,-0.11,-0.06,-0.07,-0.39,-0.01,-0.06,0.09,-0.21,-0.09,-0.02,-0.07,-0.11,0.18,-0.0,-0.34,0.04,-0.0,0.06,0.17,-0.37
video_934,-0.07,0.08,-0.1,-0.05,-0.05,-0.33,-0.03,-0.05,0.1,-0.18,-0.07,-0.01,-0.09,-0.03,0.1,-0.02,-0.31,0.02,0.01,0.04,0.3,-0.56
video_935,-0.3,0.03,-0.09,-0.04,-0.08,-0.35,0.02,-0.07,0.23,-0.12,-0.05,-0.08,-0.06,-0.15,0.05,-0.01,-0.21,-0.02,-0.0,0.05,0.2,-0.4
video_936,-0.19,0.07,-0.14,-0.12,-0.07,-0.51,0.01,-0.07,0.08,-0.25,-0.08,0.02,-0.04,-0.04,0.26,0.04,-0.21,0.08,-0.02,0.07,0.11,-0.3
video_937,-0.41,0.02,-0.13,-0.09,-0.07,-0.19,0.0,-0.08,0.2,-0.13,-0.03,-0.06,-0.03,-0.14,-0.07,0.04,-0.04,0.1,0.01,0.11,-0.04,-0.43
video_938,-0.42,0.02,-0.11,-0.06,-0.08,-0.32,0.02,-0.07,0.25,-0.1,-0.04,-0.08,-0.02,-0.1,-0.03,-0.0,-0.11,0.02,0.03,0.07,0.35,-0.48
video_939,-0.14,0.07,-0.1,-0.06,-0.07,-0.36,-0.02,-0.05,0.1,-0.19,-0.07,-0.0,-0.06,-0.06,0.11,-0.02,-0.3,0.03,-0.0,0.04,0.41,-0.51
video_940,-0.08,0.05,-0.06,-0.02,-0.05,-0.24,-0.02,-0.04,0.1,-0.13,-0.05,-0.05,-0.08,-0.05,0.05,-0.03,-0.27,-0.01,0.02,0.03,0.41,-0.66
video_941,-0.25,0.03,-0.1,-0.07,-0.07,-0.3,-0.0,-0.06,0.09,-0.19,-0.06,-0.03,-0.03,-0.08,0.12,0.02,-0.16,0.06,-0.01,0.06,-0.25,-0.35
video_942,-0.21,0.02,-0.09,-0.05,-0.07,-0.3,-0.01,-0.06,0.09,-0.16,-0.06,-0.01,-0.05,-0.12,0.11,-0.0,-0.25,0.05,-0.02,0.06,-0.08,-0.36
video_943,-0.43,-0.01,-0.08,-0.03,-0.03,-0.32,0.04,-0.05,0.13,-0.29,-0.03,-0.03,0.01,0.02,-0.06,0.01,-0.04,-0.01,0.04,0.02,0.11,-0.4
video_944,-0.41,-0.01,-0.09,-0.03,-0.05,-0.29,0.03,-0.06,0.19,-0.2,-0.02,-0.05,0.0,-0.01,-0.06,0.01,-0.02,0.02,0.05,0.04,0.23,-0.58
video_945,-0.53,-0.02,-0.07,-0.02,-0.05,-0.34,0.03,-0.06,0.16,-0.24,-0.02,-0.05,0.03,0.03,-0.05,0.01,0.0,-0.0,0.04,0.02,0.06,-0.39
video_946,-0.18,0.04,-0.06,-0.01,-0.05,-0.17,0.0,-0.04,0.12,-0.14,-0.04,-0.14,-0.09,-0.07,0.04,-0.02,-0.21,-0.01,0.01,0.02,0.48,-0.67
video_947,-0.64,-0.02,-0.09,-0.04,-0.06,-0.27,0.05,-0.09,0.2,-0.19,-0.01,-0.08,0.03,-0.03,-0.04,0.04,0.03,0.04,0.03,0.07,-0.2,-0.23
video_948,-0.08,-0.01,-0.04,-0.01,-0.06,-0.24,-0.03,-0.02,0.04,-0.11,-0.06,-0.02,-0.06,0.0,0.1,-0.06,-0.28,-0.03,0.0,0.03,0.02,-0.58
video_949,-0.15,0.02,-0.09,-0.06,-0.09,-0.15,-0.03,-0.07,0.12,-0.1,-0.04,-0.09,-0.06,-0.0,0.04,0.01,-0.21,0.07,0.01,0.14,-0.24,-0.56
video_950,-0.1,0.09,-0.14,-0.11,-0.05,-0.46,-0.02,-0.06,0.07,-0.25,-0.09,0.0,-0.03,-0.04,0.19,0.01,-0.27,0.09,-0.01,0.08,0.34,-0.43
video_951,-0.06,0.07,-0.1,-0.05,-0.08,-0.33,-0.01,-0.05,0.11,-0.18,-0.08,-0.03,-0.09,-0.03,0.08,-0.02,-0.29,0.03,0.0,0.06,0.29,-0.55
video_952,-0.07,0.1,-0.13,-0.09,-0.06,-0.35,-0.02,-0.06,0.1,-0.23,-0.07,-0.04,-0.06,-0.08,0.12,0.01,-0.29,0.08,0.0,0.07,0.34,-0.49
video_953,-0.11,0.03,-0.11,-0.06,-0.06,-0.4,-0.01,-0.06,0.11,-0.22,-0.08,-0.05,-0.11,-0.09,0.16,0.01,-0.32,0.03,-0.01,0.06,0.03,-0.3
video_954,-0.19,0.03,-0.08,-0.02,-0.04,-0.29,0.02,-0.04,0.13,-0.28,-0.04,-0.01,-0.02,-0.06,-0.05,-0.01,-0.17,0.04,0.04,0.03,0.55,-0.57
